timestamp,open,high,low,close,volume
2024-05-28,69366.31000000,69533.96000000,67194.59000000,68321.98000000,11975.93086328
2024-05-27,68470.80000000,70613.39000000,68210.12000000,69368.72000000,5384.62278063
2024-05-26,69289.69000000,69522.00000000,68097.38000000,68473.72000000,2037.67329089
2024-05-25,68545.52000000,69605.03000000,68487.44000000,69289.67000000,2501.11901959
2024-05-24,67932.79000000,69278.75000000,66587.91000000,68547.80000000,10374.95988085
2024-05-23,69109.93000000,70066.95000000,66259.00000000,67940.45000000,14340.27843589
2024-05-22,70142.88000000,70659.99000000,68887.52000000,69109.93000000,10889.10300904
2024-05-21,71432.16000000,71980.00000000,69146.01000000,70142.84000000,16102.06132545
2024-05-20,66260.04000000,71560.90000000,66057.03000000,71432.17000000,20415.88691709
2024-05-19,66923.87000000,67701.91000000,65852.02000000,66261.62000000,3565.11346165
2024-05-18,67046.34000000,67407.79000000,66624.06000000,66923.87000000,3880.58113972
2024-05-17,65252.17000000,67500.00000000,65113.46000000,67046.33000000,11710.00723895
2024-05-16,66244.68000000,66772.83000000,64588.50000000,65252.18000000,12012.70197182
2024-05-15,61539.70000000,66480.00000000,61299.57000000,66244.69000000,21821.38858725
2024-05-14,62927.44000000,63103.02000000,61024.51000000,61539.84000000,13456.61307634
2024-05-13,61453.01000000,63456.18000000,60738.51000000,62932.37000000,9170.80865115
2024-05-12,60814.64000000,61843.45000000,60576.05000000,61453.02000000,2694.97577935
2024-05-11,60787.99000000,61482.00000000,60450.13000000,60814.63000000,2338.06810837
2024-05-10,63073.55000000,63470.00000000,60150.00000000,60787.47000000,11511.12990976
2024-05-09,61169.53000000,63424.14000000,60601.60000000,63073.57000000,8360.05538240
2024-05-08,62315.75000000,63013.05000000,60851.04000000,61169.53000000,7486.42596849
2024-05-07,63161.35000000,64415.06000000,62252.64000000,62315.76000000,8994.93773002
2024-05-06,64023.45000000,65523.44000000,62704.48000000,63162.24000000,11241.77217344
2024-05-05,63902.88000000,64636.75000000,62908.34000000,64023.45000000,4474.51959190
2024-05-04,62913.03000000,64546.00000000,62565.82000000,63902.88000000,6414.57464352
2024-05-03,59070.30000000,63365.72000000,58821.05000000,62913.03000000,15954.29032707
2024-05-02,58267.81000000,59641.03000000,56903.79000000,59071.89000000,13593.00905888
2024-05-01,60621.20000000,60785.49000000,56500.00000000,58265.59000000,26611.93127340
2024-04-30,63845.01000000,64727.81000000,59040.30000000,60622.10000000,21106.65540758
2024-04-29,63109.76000000,64200.00000000,61741.01000000,63844.85000000,10712.13554316
2024-04-28,63422.34000000,64333.33000000,62743.81000000,63108.94000000,4415.96831554
2024-04-27,63742.39000000,63900.00000000,62389.00000000,63422.00000000,5312.16741262
2024-04-26,64484.44000000,64810.00000000,63287.76000000,63742.39000000,10151.96247701
2024-04-25,64255.77000000,65287.69000000,62747.18000000,64484.44000000,13256.29877715
2024-04-24,66418.00000000,67077.97000000,63542.56000000,64255.78000000,15083.55243470
2024-04-23,66856.07000000,67225.66000000,65823.66000000,66414.16000000,8840.16749844
2024-04-22,64952.92000000,67272.73000000,64520.00000000,66859.17000000,10977.05178637
2024-04-21,64960.82000000,65725.81000000,64250.00000000,64952.92000000,4487.48723219
2024-04-20,63841.96000000,65463.08000000,63121.15000000,64968.87000000,5157.40726514
2024-04-19,63514.84000000,65498.99000000,59573.32000000,63848.37000000,22838.07934159
2024-04-18,61275.73000000,64210.00000000,60816.07000000,63513.85000000,15249.84211445
2024-04-17,63814.94000000,64524.14000000,59648.33000000,61279.36000000,21812.15297865
2024-04-16,63452.18000000,64400.00000000,61645.09000000,63814.94000000,17710.28213211
2024-04-15,65764.56000000,66928.82000000,62315.08000000,63452.18000000,21672.73701332
2024-04-14,64021.36000000,65890.91000000,62150.00000000,65777.05000000,21604.05147827
2024-04-13,67148.62000000,69100.00000000,60822.01000000,64024.77000000,27548.47240557
2024-04-12,70020.71000000,71265.74000000,65110.31000000,67148.61000000,23509.75554216
2024-04-11,70638.40000000,71305.86000000,69530.00000000,70020.73000000,11001.16448135
2024-04-10,69115.79000000,71159.60000000,67463.07000000,70634.04000000,16655.98779700
2024-04-09,71616.31000000,71761.37000000,68200.00000000,69117.01000000,15143.52341376
2024-04-08,69350.36000000,72777.00000000,69037.33000000,71622.53000000,16648.69284289
2024-04-07,68919.57000000,70312.00000000,68846.23000000,69350.34000000,5766.41938443
2024-04-06,67856.51000000,69685.00000000,67469.19000000,68919.89000000,3985.44167764
2024-04-05,68528.69000000,68783.99000000,66000.00000000,67856.51000000,15515.82134206
2024-04-04,65984.18000000,69367.19000000,65073.95000000,68525.23000000,18624.08140025
2024-04-03,65472.00000000,66944.06000000,64500.00000000,65987.92000000,14506.55934744
2024-04-02,69681.85000000,69711.00000000,64521.61000000,65464.14000000,23496.58634089
2024-04-01,71291.50000000,71313.80000000,68055.15000000,69681.82000000,13916.60016523
2024-03-31,69623.86000000,71399.91000000,69587.86000000,71288.90000000,4424.66955382
2024-03-30,69903.74000000,70363.25000000,69569.03000000,69626.87000000,3262.62331859
2024-03-29,70804.06000000,70941.70000000,69036.95000000,69903.75000000,7365.03204354
2024-03-28,69437.16000000,71635.99000000,68841.01000000,70801.18000000,15224.17928189
2024-03-27,69994.90000000,71789.85000000,68369.62000000,69435.96000000,18703.73738295
2024-03-26,69895.60000000,71582.96000000,69269.69000000,69992.40000000,15697.73440865
2024-03-25,67212.69000000,71269.92000000,66381.84000000,69890.28000000,22228.13803338
2024-03-24,63998.87000000,67637.60000000,63785.57000000,67204.93000000,6535.82765120
2024-03-23,63814.56000000,66029.09000000,63013.19000000,63998.86000000,7395.08270425
2024-03-22,65478.98000000,66651.10000000,62258.36000000,63814.56000000,17807.65930238
2024-03-21,67855.88000000,68234.56000000,64525.00000000,65484.70000000,18523.96247162
2024-03-20,61902.57000000,68150.00000000,60771.14000000,67858.80000000,38590.78345488
2024-03-19,67609.39000000,68136.39000000,61506.00000000,61906.27000000,40111.97553957
2024-03-18,68354.29000000,68933.71000000,66562.65000000,67613.04000000,20057.37580028
2024-03-17,65254.22000000,68877.82000000,64505.00000000,68343.64000000,12631.85084112
2024-03-16,69514.87000000,70050.00000000,64774.05000000,65254.22000000,16532.82530300
2024-03-15,71364.58000000,72414.96000000,65565.70000000,69506.88000000,40195.84231178
2024-03-14,73135.04000000,73835.57000000,68454.47000000,71364.58000000,34226.60261800
2024-03-13,71473.43000000,73709.99000000,71337.30000000,73135.04000000,21455.92195688
2024-03-12,72110.98000000,73027.63000000,68603.00000000,71475.93000000,29420.19277654
2024-03-11,69032.80000000,72943.98000000,67112.21000000,72110.98000000,32332.72583229
2024-03-10,68480.01000000,70000.00000000,68221.13000000,69032.12000000,12163.05713369
2024-03-09,68289.16000000,68700.41000000,68047.62000000,68480.00000000,9005.50992187
2024-03-08,66938.21000000,70199.00000000,66157.09000000,68289.16000000,33749.52797544
2024-03-07,66115.48000000,68098.09000000,65599.63000000,66938.21000000,22228.36739914
2024-03-06,63802.15000000,67654.06000000,62832.39000000,66122.28000000,34655.98799427
2024-03-05,68356.70000000,69324.58000000,59224.68000000,63800.78000000,65575.09537327
2024-03-04,63155.74000000,68602.98000000,62300.00000000,68360.14000000,40600.36656889
2024-03-03,62045.78000000,63260.00000000,61388.00000000,63154.49000000,7314.17629968
2024-03-02,62439.74000000,62500.00000000,61623.39000000,62045.78000000,6882.38410251
2024-03-01,61179.03000000,63267.18000000,60788.33000000,62436.72000000,24696.65692545
2024-02-29,62520.06000000,63675.48000000,60355.61000000,61179.03000000,36825.89535085
2024-02-28,57077.08000000,64100.00000000,56723.48000000,62518.90000000,48265.67211710
2024-02-27,54530.32000000,57646.81000000,54490.80000000,57077.07000000,28791.48651731
2024-02-26,51730.96000000,54980.00000000,50901.23000000,54533.48000000,22422.38763854
2024-02-25,51568.63000000,51967.82000000,51275.01000000,51731.00000000,3617.40106809
2024-02-24,50746.98000000,51696.19000000,50576.55000000,51570.65000000,3448.96576791
2024-02-23,51260.29000000,51512.68000000,50513.01000000,50747.05000000,11679.16625824
2024-02-22,51851.46000000,52076.00000000,50905.65000000,51258.70000000,13104.51408087
2024-02-21,52277.53000000,52394.91000000,50628.60000000,51851.67000000,13735.03407249
2024-02-20,51787.05000000,53000.00000000,50764.01000000,52277.52000000,15888.87599974
2024-02-19,52153.63000000,52501.01000000,51687.98000000,51787.05000000,6009.01451962
2024-02-18,51666.23000000,52400.00000000,51174.38000000,52153.63000000,3997.17143898
2024-02-17,52162.65000000,52214.05000000,50642.36000000,51666.22000000,5387.34865760
2024-02-16,51935.23000000,52608.20000000,51597.87000000,52162.64000000,13816.27351282
2024-02-15,51858.51000000,52890.00000000,51353.49000000,51934.29000000,18465.04404385
2024-02-14,49724.55000000,52111.00000000,49253.92000000,51858.59000000,20249.94369733
2024-02-13,49941.95000000,50423.42000000,48327.81000000,49725.36000000,20471.56790372
2024-02-12,48321.14000000,50363.42000000,47715.67000000,49941.81000000,18545.08725852
2024-02-11,47767.06000000,48614.00000000,47590.30000000,48316.30000000,5243.12607060
2024-02-10,47157.01000000,48179.43000000,46889.53000000,47767.06000000,5663.30989100
2024-02-09,45304.83000000,48230.02000000,45252.93000000,47160.41000000,22108.85067543
2024-02-08,44345.94000000,45637.38000000,44335.00000000,45305.20000000,19283.80580787
2024-02-07,43097.16000000,44430.00000000,42760.44000000,44343.61000000,12440.36853251
2024-02-06,42658.30000000,43372.79000000,42516.07000000,43095.79000000,7940.36830921
2024-02-05,42571.91000000,43520.00000000,42235.00000000,42657.67000000,8756.87806894
2024-02-04,43007.82000000,43100.00000000,42228.01000000,42568.55000000,2643.25164900
2024-02-03,43183.62000000,43358.13000000,42863.58000000,43010.67000000,2254.45335539
2024-02-02,43080.38000000,43700.00000000,42527.58000000,43181.66000000,12202.24125895
2024-02-01,42545.47000000,43276.19000000,41846.04000000,43078.81000000,11526.63383073
2024-01-31,42937.72000000,43741.94000000,42265.77000000,42548.08000000,15320.62044085
2024-01-30,43303.30000000,43872.99000000,42680.20000000,42942.78000000,16384.61219735
2024-01-29,42034.57000000,43326.77000000,41787.35000000,43306.18000000,12529.09255982
2024-01-28,42126.55000000,42839.07000000,41617.53000000,42034.59000000,4298.44263812
2024-01-27,41814.96000000,42199.99000000,41383.94000000,42126.55000000,3774.45056434
2024-01-26,39941.66000000,42243.14000000,39805.95000000,41814.80000000,19359.37921096
2024-01-25,40079.87000000,40282.87000000,39503.00000000,39941.66000000,12978.73312050
2024-01-24,39878.28000000,40527.26000000,39382.15000000,40077.78000000,17438.97734668
2024-01-23,39524.27000000,40144.49000000,38501.00000000,39878.30000000,21966.56334645
2024-01-22,41553.92000000,41658.00000000,39372.44000000,39524.27000000,26539.34338688
2024-01-21,41666.67000000,41858.59000000,41472.49000000,41554.05000000,3138.26294449
2024-01-20,41623.94000000,41846.15000000,41418.55000000,41666.67000000,4836.63124969
2024-01-19,41290.57000000,42159.52000000,40236.49000000,41624.07000000,22745.55271173
2024-01-18,42737.68000000,42877.22000000,40600.05000000,41293.50000000,25097.42399202
2024-01-17,43130.35000000,43185.47000000,42160.00000000,42739.49000000,16381.84071590
2024-01-16,42481.69000000,43569.23000000,42028.02000000,43130.45000000,18180.44054060
2024-01-15,41698.13000000,43331.91000000,41680.00000000,42490.16000000,10869.45830576
2024-01-14,42839.32000000,43064.13000000,41680.73000000,41697.33000000,7834.26155365
2024-01-13,42775.10000000,43250.00000000,42427.00000000,42839.33000000,10998.76404264
2024-01-12,46344.96000000,46522.20000000,41444.97000000,42773.03000000,46862.43347199
2024-01-11,46678.54000000,49102.29000000,45555.55000000,46342.66000000,38150.89478822
2024-01-10,46120.79000000,47732.50000000,44320.01000000,46666.11000000,36534.39765866
2024-01-09,46995.09000000,47901.00000000,44701.54000000,46124.08000000,26305.56366042
2024-01-08,43954.52000000,47330.00000000,43200.44000000,46995.10000000,26447.17326625
2024-01-07,43992.79000000,44510.01000000,43629.70000000,43950.28000000,5931.34650683
2024-01-06,44187.76000000,44260.95000000,43436.50000000,43992.44000000,5691.43460343
2024-01-05,44198.35000000,44443.37000000,42450.00000000,44186.59000000,18073.09561495
2024-01-04,42860.58000000,44800.00000000,42650.00000000,44193.29000000,18193.81684353
2024-01-03,44972.81000000,45519.32000000,40625.68000000,42862.44000000,32281.85234351
2024-01-02,44220.78000000,45925.82000000,44195.13000000,44972.80000000,29583.38407747
2024-01-01,42288.58000000,44240.80000000,42175.65000000,44220.78000000,7977.72851143
2023-12-31,42139.32000000,42850.00000000,41964.68000000,42288.06000000,11397.57303743
2023-12-30,42064.22000000,42593.73000000,41518.19000000,42141.03000000,11609.82377015
2023-12-29,42581.23000000,43137.10000000,41300.00000000,42063.45000000,16756.43323881
2023-12-28,43469.06000000,43830.34000000,42265.08000000,42581.23000000,13583.91599843
2023-12-27,42521.21000000,43709.98000000,42111.47000000,43474.40000000,12917.48404475
2023-12-26,43589.67000000,43605.00000000,41600.67000000,42515.53000000,13035.02745535
2023-12-25,43025.02000000,43818.29000000,42755.35000000,43589.67000000,4799.73104807
2023-12-24,43728.36000000,43985.67000000,42614.17000000,43025.03000000,4947.00165569
2023-12-23,44013.65000000,44033.84000000,43333.35000000,43726.35000000,4075.08953972
2023-12-22,43875.56000000,44424.36000000,43412.82000000,44013.73000000,10733.55348079
2023-12-21,43673.11000000,44250.00000000,43295.78000000,43875.32000000,13170.97282220
2023-12-20,42266.25000000,44324.86000000,42184.48000000,43674.77000000,19307.10896440
2023-12-19,42650.01000000,43461.86000000,41780.00000000,42266.22000000,13403.93447528
2023-12-18,41349.59000000,42754.79000000,40508.01000000,42650.01000000,13394.33474824
2023-12-17,42235.23000000,42367.82000000,41222.00000000,41349.59000000,6649.06495765
2023-12-16,41934.84000000,42680.20000000,41626.66000000,42237.29000000,5315.65582307
2023-12-15,43027.77000000,43095.71000000,41640.51000000,41933.89000000,10861.72864667
2023-12-14,42887.39000000,43442.15000000,41426.76000000,43027.77000000,15434.25971384
2023-12-13,41477.60000000,43475.00000000,40553.15000000,42885.54000000,15798.66423037
2023-12-12,41229.61000000,42088.56000000,40636.51000000,41477.39000000,13414.86773655
2023-12-11,43793.67000000,43811.81000000,40150.00000000,41229.61000000,25524.67094691
2023-12-10,43722.84000000,44049.51000000,43562.06000000,43793.68000000,3919.09423649
2023-12-09,44192.86000000,44384.68000000,43586.14000000,43723.25000000,5469.40708431
2023-12-08,43281.11000000,44754.99000000,43087.17000000,44192.87000000,13579.40860176
2023-12-07,43766.41000000,44057.23000000,42846.53000000,43280.95000000,13055.36691088
2023-12-06,44086.33000000,44290.37000000,43369.00000000,43764.05000000,15977.55938336
2023-12-05,41985.53000000,45000.00000000,41384.03000000,44084.39000000,24018.76035474
2023-12-04,39984.81000000,42410.46000000,39983.60000000,41987.24000000,21993.05995554
2023-12-03,39467.42000000,40221.22000000,39293.02000000,39984.81000000,7153.15663784
2023-12-02,38706.55000000,39740.00000000,38660.03000000,39478.95000000,7540.76881830
2023-12-01,37732.27000000,39000.00000000,37618.25000000,38703.54000000,16395.90197806
2023-11-30,37864.79000000,38152.18000000,37500.00000000,37732.27000000,8081.19248391
2023-11-29,37838.26000000,38480.00000000,37581.93000000,37863.84000000,15162.68883049
2023-11-28,37241.64000000,38425.96000000,36873.55000000,37838.26000000,18156.47258233
2023-11-27,37462.01000000,37578.42000000,36715.10000000,37241.63000000,13510.45476059
2023-11-26,37806.84000000,37842.17000000,37156.72000000,37462.79000000,6113.05625180
